Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN8Centroid9centroidsE [285]
[248]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [248]
                0.00    0.00       1/1           std::vector<Centroid*, std::allocator<Centroid*> >::vector() [276]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN7Cluster11sumDistanceE [284]
[249]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [249]
                0.00    0.00       1/1           std::vector<Cluster*, std::allocator<Cluster*> >::vector() [275]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_MAXITERATION [281]
[250]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [250]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Point*>::~allocator() [256]
[251]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Point*>::~new_allocator() [251]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Cluster*>::allocator() [257]
[252]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Cluster*>::new_allocator() [252]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Cluster*>::~allocator() [258]
[253]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Cluster*>::~new_allocator() [253]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Centroid*>::allocator() [259]
[254]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Centroid*>::new_allocator() [254]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Centroid*>::~allocator() [260]
[255]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Centroid*>::~new_allocator() [255]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Point*, std::allocator<Point*> >::_Vector_impl::~_Vector_impl() [263]
[256]    0.0    0.00    0.00       1         std::allocator<Point*>::~allocator() [256]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Point*>::~new_allocator() [251]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_Vector_impl::_Vector_impl() [265]
[257]    0.0    0.00    0.00       1         std::allocator<Cluster*>::allocator() [257]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Cluster*>::new_allocator() [252]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_Vector_impl::~_Vector_impl() [266]
[258]    0.0    0.00    0.00       1         std::allocator<Cluster*>::~allocator() [258]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Cluster*>::~new_allocator() [253]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_Vector_impl::_Vector_impl() [270]
[259]    0.0    0.00    0.00       1         std::allocator<Centroid*>::allocator() [259]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Centroid*>::new_allocator() [254]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_Vector_impl::~_Vector_impl() [271]
[260]    0.0    0.00    0.00       1         std::allocator<Centroid*>::~allocator() [260]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Centroid*>::~new_allocator() [255]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<Cluster**>(Cluster**, Cluster**) [277]
[261]    0.0    0.00    0.00       1         void std::_Destroy_aux<true>::__destroy<Cluster**>(Cluster**, Cluster**) [261]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<Centroid**>(Centroid**, Centroid**) [279]
[262]    0.0    0.00    0.00       1         void std::_Destroy_aux<true>::__destroy<Centroid**>(Centroid**, Centroid**) [262]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Point*, std::allocator<Point*> >::~_Vector_base() [264]
[263]    0.0    0.00    0.00       1         std::_Vector_base<Point*, std::allocator<Point*> >::_Vector_impl::~_Vector_impl() [263]
                0.00    0.00       1/1           std::allocator<Point*>::~allocator() [256]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Point*, std::allocator<Point*> >::~vector() [372]
[264]    0.0    0.00    0.00       1         std::_Vector_base<Point*, std::allocator<Point*> >::~_Vector_base() [264]
                0.00    0.00       1/1           std::_Vector_base<Point*, std::allocator<Point*> >::_Vector_impl::~_Vector_impl() [263]
                0.00    0.00       1/279         std::_Vector_base<Point*, std::allocator<Point*> >::_M_deallocate(Point**, unsigned long) [161]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_Vector_base() [268]
[265]    0.0    0.00    0.00       1         std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_Vector_impl::_Vector_impl() [265]
                0.00    0.00       1/1           std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_Vector_impl_data::_Vector_impl_data() [267]
                0.00    0.00       1/1           std::allocator<Cluster*>::allocator() [257]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Cluster*, std::allocator<Cluster*> >::~_Vector_base() [269]
[266]    0.0    0.00    0.00       1         std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_Vector_impl::~_Vector_impl() [266]
                0.00    0.00       1/1           std::allocator<Cluster*>::~allocator() [258]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_Vector_impl::_Vector_impl() [265]
[267]    0.0    0.00    0.00       1         std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_Vector_impl_data::_Vector_impl_data() [267]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Cluster*, std::allocator<Cluster*> >::vector() [275]
[268]    0.0    0.00    0.00       1         std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_Vector_base() [268]
                0.00    0.00       1/1           std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_Vector_impl::_Vector_impl() [265]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Cluster*, std::allocator<Cluster*> >::~vector() [374]
[269]    0.0    0.00    0.00       1         std::_Vector_base<Cluster*, std::allocator<Cluster*> >::~_Vector_base() [269]
                0.00    0.00       1/9           std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_M_deallocate(Cluster**, unsigned long) [224]
                0.00    0.00       1/1           std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_Vector_impl::~_Vector_impl() [266]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_Vector_base() [273]
[270]    0.0    0.00    0.00       1         std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_Vector_impl::_Vector_impl() [270]
                0.00    0.00       1/1           std::allocator<Centroid*>::allocator() [259]
                0.00    0.00       1/1           std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_Vector_impl_data::_Vector_impl_data() [272]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Centroid*, std::allocator<Centroid*> >::~_Vector_base() [274]
[271]    0.0    0.00    0.00       1         std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_Vector_impl::~_Vector_impl() [271]
                0.00    0.00       1/1           std::allocator<Centroid*>::~allocator() [260]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_Vector_impl::_Vector_impl() [270]
[272]    0.0    0.00    0.00       1         std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_Vector_impl_data::_Vector_impl_data() [272]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Centroid*, std::allocator<Centroid*> >::vector() [276]
[273]    0.0    0.00    0.00       1         std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_Vector_base() [273]
                0.00    0.00       1/1           std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_Vector_impl::_Vector_impl() [270]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Centroid*, std::allocator<Centroid*> >::~vector() [375]
[274]    0.0    0.00    0.00       1         std::_Vector_base<Centroid*, std::allocator<Centroid*> >::~_Vector_base() [274]
                0.00    0.00       1/9           std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_M_deallocate(Centroid**, unsigned long) [225]
                0.00    0.00       1/1           std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_Vector_impl::~_Vector_impl() [271]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [249]
[275]    0.0    0.00    0.00       1         std::vector<Cluster*, std::allocator<Cluster*> >::vector() [275]
                0.00    0.00       1/1           std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_Vector_base() [268]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [248]
[276]    0.0    0.00    0.00       1         std::vector<Centroid*, std::allocator<Centroid*> >::vector() [276]
                0.00    0.00       1/1           std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_Vector_base() [273]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<Cluster**, Cluster*>(Cluster**, Cluster**, std::allocator<Cluster*>&) [278]
[277]    0.0    0.00    0.00       1         void std::_Destroy<Cluster**>(Cluster**, Cluster**) [277]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<Cluster**>(Cluster**, Cluster**) [261]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Cluster*, std::allocator<Cluster*> >::~vector() [374]
[278]    0.0    0.00    0.00       1         void std::_Destroy<Cluster**, Cluster*>(Cluster**, Cluster**, std::allocator<Cluster*>&) [278]
                0.00    0.00       1/1           void std::_Destroy<Cluster**>(Cluster**, Cluster**) [277]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<Centroid**, Centroid*>(Centroid**, Centroid**, std::allocator<Centroid*>&) [280]
[279]    0.0    0.00    0.00       1         void std::_Destroy<Centroid**>(Centroid**, Centroid**) [279]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<Centroid**>(Centroid**, Centroid**) [262]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Centroid*, std::allocator<Centroid*> >::~vector() [375]
[280]    0.0    0.00    0.00       1         void std::_Destroy<Centroid**, Centroid*>(Centroid**, Centroid**, std::allocator<Centroid*>&) [280]
                0.00    0.00       1/1           void std::_Destroy<Centroid**>(Centroid**, Centroid**) [279]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [248] __static_initialization_and_destruction_0(int, int) [186] __gnu_cxx::__normal_iterator<Centroid**, std::vector<Centroid*, std::allocator<Centroid*> > >::operator-(long) const [149] std::vector<Point*, std::allocator<Point*> >::_S_do_relocate(Point**, Point**, Point**, std::allocator<Point*>&, std::integral_constant<bool, true>)
 [249] __static_initialization_and_destruction_0(int, int) [100] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() const [156] std::vector<Point*, std::allocator<Point*> >::_M_erase_at_end(Point**)
 [250] __static_initialization_and_destruction_0(int, int) [145] std::_Vector_base<Point*, std::allocator<Point*> >::_M_get_Tp_allocator() const [168] void std::vector<Point*, std::allocator<Point*> >::_M_realloc_insert<Point* const&>(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >, Point* const&)
 [246] __static_initialization_and_destruction_0(int, int) [208] std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_M_get_Tp_allocator() const [201] void std::vector<Point*, std::allocator<Point*> >::_M_realloc_insert<Point*>(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >, Point*&&)
 [247] __static_initialization_and_destruction_0(int, int) [209] std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_M_get_Tp_allocator() const [115] std::vector<Point*, std::allocator<Point*> >::end()
  [73] Point::getThPoint(int) [109] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::max_size() const [121] std::vector<Point*, std::allocator<Point*> >::back()
  [23] Point::deserializePoint(double*) [164] std::vector<Point*, std::allocator<Point*> >::_M_check_len(unsigned long, char const*) const [49] std::vector<Point*, std::allocator<Point*> >::begin()
 [175] Point::getTotalNumberPoints() [138] std::vector<Point*, std::allocator<Point*> >::size() const [157] std::vector<Point*, std::allocator<Point*> >::clear()
  [24] Point::Point(int)     [146] std::vector<Point*, std::allocator<Point*> >::max_size() const [122] std::vector<Point*, std::allocator<Point*> >::push_back(Point*&&)
  [10] Tupla::setThValue(int, double) [232] std::vector<Cluster*, std::allocator<Cluster*> >::_M_check_len(unsigned long, char const*) const [136] std::vector<Point*, std::allocator<Point*> >::push_back(Point* const&)
 [116] Tupla::get_dim()      [152] std::vector<Cluster*, std::allocator<Cluster*> >::size() const [176] std::vector<Point*, std::allocator<Point*> >::vector()
  [12] Tupla::Tupla(int)     [210] std::vector<Cluster*, std::allocator<Cluster*> >::max_size() const [214] std::vector<Cluster*, std::allocator<Cluster*> >::_S_max_size(std::allocator<Cluster*> const&)
  [71] Tupla::~Tupla()       [233] std::vector<Centroid*, std::allocator<Centroid*> >::_M_check_len(unsigned long, char const*) const [215] std::vector<Cluster*, std::allocator<Cluster*> >::_S_relocate(Cluster**, Cluster**, Cluster**, std::allocator<Cluster*>&)
 [133] Cluster::addElement(Point*) [200] std::vector<Centroid*, std::allocator<Centroid*> >::size() const [189] Cluster*& std::vector<Cluster*, std::allocator<Cluster*> >::emplace_back<Cluster*>(Cluster*&&)
 [112] Cluster::getThPoint(int) [211] std::vector<Centroid*, std::allocator<Centroid*> >::max_size() const [216] std::vector<Cluster*, std::allocator<Cluster*> >::_S_do_relocate(Cluster**, Cluster**, Cluster**, std::allocator<Cluster*>&, std::integral_constant<bool, true>)
  [86] Cluster::getCentroid()  [7] std::vector<double, std::allocator<double> >::_M_range_check(unsigned long) const [240] void std::vector<Cluster*, std::allocator<Cluster*> >::_M_realloc_insert<Cluster*>(__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >, Cluster*&&)
 [124] Cluster::getThCluster(int) [5] std::vector<double, std::allocator<double> >::at(unsigned long) const [132] std::vector<Cluster*, std::allocator<Cluster*> >::end()
 [243] Cluster::clustersReset() [8] std::vector<double, std::allocator<double> >::size() const [190] std::vector<Cluster*, std::allocator<Cluster*> >::back()
 [129] Cluster::getSumCluster(int) [9] std::vector<double, std::allocator<double> >::operator[](unsigned long) const [114] std::vector<Cluster*, std::allocator<Cluster*> >::begin()
  [29] Cluster::createCentroid(int) [178] std::allocator<Point*>::allocator() [131] std::vector<Cluster*, std::allocator<Cluster*> >::front()
 [244] Cluster::getSumDistance() [256] std::allocator<Point*>::~allocator() [191] std::vector<Cluster*, std::allocator<Cluster*> >::push_back(Cluster*&&)
 [140] Cluster::initSumCluster() [257] std::allocator<Cluster*>::allocator() [275] std::vector<Cluster*, std::allocator<Cluster*> >::vector()
  [31] Cluster::createKclusters(int, int) [258] std::allocator<Cluster*>::~allocator() [217] std::vector<Centroid*, std::allocator<Centroid*> >::_S_max_size(std::allocator<Centroid*> const&)
   [3] Cluster::pointAssignment(int, int) [259] std::allocator<Centroid*>::allocator() [218] std::vector<Centroid*, std::allocator<Centroid*> >::_S_relocate(Centroid**, Centroid**, Centroid**, std::allocator<Centroid*>&)
 [154] Cluster::setEmptyCluster() [260] std::allocator<Centroid*>::~allocator() [192] Centroid*& std::vector<Centroid*, std::allocator<Centroid*> >::emplace_back<Centroid*>(Centroid*&&)
 [153] Cluster::getNumberCluster() [43] std::allocator<double>::allocator(std::allocator<double> const&) [219] std::vector<Centroid*, std::allocator<Centroid*> >::_S_do_relocate(Centroid**, Centroid**, Centroid**, std::allocator<Centroid*>&, std::integral_constant<bool, true>)
 [155] Cluster::getNumberElements() [57] std::allocator<double>::allocator() [241] void std::vector<Centroid*, std::allocator<Centroid*> >::_M_realloc_insert<Centroid*>(__gnu_cxx::__normal_iterator<Centroid**, std::vector<Centroid*, std::allocator<Centroid*> > >, Centroid*&&)
  [26] Cluster::sumPointsClusters() [40] std::allocator<double>::~allocator() [174] std::vector<Centroid*, std::allocator<Centroid*> >::end()
  [28] Cluster::deserializeCluster(double*) [158] void std::_Destroy_aux<true>::__destroy<Point**>(Point**, Point**) [193] std::vector<Centroid*, std::allocator<Centroid*> >::back()
  [27] Cluster::deserializeCentroids(double*) [261] void std::_Destroy_aux<true>::__destroy<Cluster**>(Cluster**, Cluster**) [242] std::vector<Centroid*, std::allocator<Centroid*> >::begin()
 [245] Cluster::serializeSumClusters(double*) [262] void std::_Destroy_aux<true>::__destroy<Centroid**>(Centroid**, Centroid**) [194] std::vector<Centroid*, std::allocator<Centroid*> >::push_back(Centroid*&&)
  [25] Cluster::sumPoints()   [89] void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [276] std::vector<Centroid*, std::allocator<Centroid*> >::vector()
  [30] Cluster::Cluster(int) [165] std::_Vector_base<Point*, std::allocator<Point*> >::_M_allocate(unsigned long) [65] std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&)
  [32] Centroid::Centroid(int) [179] std::_Vector_base<Point*, std::allocator<Point*> >::_Vector_impl::_Vector_impl() [66] std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&)
  [78] void __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [263] std::_Vector_base<Point*, std::allocator<Point*> >::_Vector_impl::~_Vector_impl() [14] std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long)
 [107] __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocate(unsigned long, void const*) [161] std::_Vector_base<Point*, std::allocator<Point*> >::_M_deallocate(Point**, unsigned long) [21] std::vector<double, std::allocator<double> >::at(unsigned long)
  [79] void __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [180] std::_Vector_base<Point*, std::allocator<Point*> >::_Vector_impl_data::_Vector_impl_data() [11] std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&)
 [171] __gnu_cxx::new_allocator<Point*>::deallocate(Point**, unsigned long) [141] std::_Vector_base<Point*, std::allocator<Point*> >::_M_get_Tp_allocator() [94] std::vector<double, std::allocator<double> >::~vector()
 [166] __gnu_cxx::new_allocator<Point*>::allocate(unsigned long, void const*) [181] std::_Vector_base<Point*, std::allocator<Point*> >::_Vector_base() [39] std::vector<double, std::allocator<double> >::operator[](unsigned long)
 [134] void __gnu_cxx::new_allocator<Point*>::construct<Point*, Point* const&>(Point**, Point* const&) [264] std::_Vector_base<Point*, std::allocator<Point*> >::~_Vector_base() [67] void std::_Construct<double>(double*)
 [117] void __gnu_cxx::new_allocator<Point*>::construct<Point*, Point*>(Point**, Point*&&) [234] std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_M_allocate(unsigned long) [15] double* std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&, std::random_access_iterator_tag)
 [177] __gnu_cxx::new_allocator<Point*>::new_allocator() [265] std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_Vector_impl::_Vector_impl() [44] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__addressof<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
 [251] __gnu_cxx::new_allocator<Point*>::~new_allocator() [266] std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_Vector_impl::~_Vector_impl() [68] double* std::__addressof<double>(double&)
 [226] __gnu_cxx::new_allocator<Cluster*>::deallocate(Cluster**, unsigned long) [224] std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_M_deallocate(Cluster**, unsigned long) [52] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__niter_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
 [227] __gnu_cxx::new_allocator<Cluster*>::allocate(unsigned long, void const*) [267] std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_Vector_impl_data::_Vector_impl_data() [137] Point** std::__niter_base<Point**>(Point**)
 [182] void __gnu_cxx::new_allocator<Cluster*>::construct<Cluster*, Cluster*>(Cluster**, Cluster*&&) [204] std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_M_get_Tp_allocator() [197] Cluster** std::__niter_base<Cluster**>(Cluster**)
 [252] __gnu_cxx::new_allocator<Cluster*>::new_allocator() [268] std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_Vector_base() [198] Centroid** std::__niter_base<Centroid**>(Centroid**)
 [253] __gnu_cxx::new_allocator<Cluster*>::~new_allocator() [269] std::_Vector_base<Cluster*, std::allocator<Cluster*> >::~_Vector_base() [104] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__relocate_a<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
 [228] __gnu_cxx::new_allocator<Centroid*>::deallocate(Centroid**, unsigned long) [235] std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_M_allocate(unsigned long) [150] Point** std::__relocate_a<Point**, Point**, std::allocator<Point*> >(Point**, Point**, Point**, std::allocator<Point*>&)
 [229] __gnu_cxx::new_allocator<Centroid*>::allocate(unsigned long, void const*) [270] std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_Vector_impl::_Vector_impl() [220] Cluster** std::__relocate_a<Cluster**, Cluster**, std::allocator<Cluster*> >(Cluster**, Cluster**, Cluster**, std::allocator<Cluster*>&)
 [183] void __gnu_cxx::new_allocator<Centroid*>::construct<Centroid*, Centroid*>(Centroid**, Centroid*&&) [271] std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_Vector_impl::~_Vector_impl() [221] Centroid** std::__relocate_a<Centroid**, Centroid**, std::allocator<Centroid*> >(Centroid**, Centroid**, Centroid**, std::allocator<Centroid*>&)
 [254] __gnu_cxx::new_allocator<Centroid*>::new_allocator() [225] std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_M_deallocate(Centroid**, unsigned long) [151] std::enable_if<std::__is_bitwise_relocatable<Point*, void>::value, Point**>::type std::__relocate_a_1<Point*, Point*>(Point**, Point**, Point**, std::allocator<Point*>&)
 [255] __gnu_cxx::new_allocator<Centroid*>::~new_allocator() [272] std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_Vector_impl_data::_Vector_impl_data() [222] std::enable_if<std::__is_bitwise_relocatable<Cluster*, void>::value, Cluster**>::type std::__relocate_a_1<Cluster*, Cluster*>(Cluster**, Cluster**, Cluster**, std::allocator<Cluster*>&)
  [87] __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [205] std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_M_get_Tp_allocator() [223] std::enable_if<std::__is_bitwise_relocatable<Centroid*, void>::value, Centroid**>::type std::__relocate_a_1<Centroid*, Centroid*>(Centroid**, Centroid**, Centroid**, std::allocator<Centroid*>&)
  [54] __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [273] std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_Vector_base() [105] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__relocate_a_1<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
  [41] __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [274] std::_Vector_base<Centroid*, std::allocator<Centroid*> >::~_Vector_base() [69] std::__size_to_integer(unsigned long)
  [55] __gnu_cxx::new_allocator<double>::new_allocator() [58] std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [76] std::iterator_traits<__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > > >(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > > const&)
